caseid,start_timestamp,end_timestamp,Activity,user
10358444,2012-03-20T23:00:00,2012-03-22T09:26:08, 01_HOOFD_0,560530
10358444,2012-03-22T09:26:09,2012-03-22T09:26:09, 03_GBH_0,560530
10358444,2012-03-22T09:26:09,2012-03-22T09:26:09, 05_EIND_0,560530
10358444,2012-03-22T09:26:13,2012-03-22T09:26:15, 01_HOOFD_0,560530
10358444,2012-03-22T09:26:15,2012-03-22T09:26:15, 02_DRZ_0,560530
10358444,2012-03-22T09:26:21,2012-03-22T09:26:24, 04_BPT_0,560530
10358444,2012-12-19T08:43:57,2012-12-19T08:44:52, 01_HOOFD_0,4634935
10358444,2012-12-19T08:44:52,2012-12-19T08:46:43, 01_HOOFD_1,4634935
10358444,2012-12-19T08:46:49,2013-02-14T13:28:49, 08_AWB45_0,4634935
10358444,2013-02-14T13:28:53,2013-02-14T13:28:55, 01_HOOFD_1,4634935
10358444,2013-04-18T10:42:26,2013-04-18T10:42:26, 08_AWB45_0,4634935
10358444,2013-04-18T10:42:27,2013-04-18T10:42:27, 01_HOOFD_1,4634935
10358444,2013-04-18T10:42:27,2013-04-18T10:42:35, 01_HOOFD_2,4634935
10358444,2013-04-18T10:42:36,2013-04-18T10:42:36, 01_HOOFD_1,4634935
10358444,2013-04-18T10:42:36,2013-04-18T10:42:36, 09_AH_I_0,4634935
10358444,2013-04-18T10:42:36,2013-04-18T10:42:36, 01_HOOFD_3,4634935
10358444,2013-04-18T10:42:36,2013-04-18T10:42:36, 01_HOOFD_2,4634935
10358444,2013-04-18T10:42:37,2013-04-18T10:42:37, 01_HOOFD_3,4634935
10358444,2013-04-18T10:42:38,2013-04-18T10:42:45, 01_HOOFD_4,4634935
10358444,2013-05-05T23:00:00,2013-05-05T23:00:00, 10_UOV_1,560532
10358444,2013-05-05T23:00:00,2013-05-05T23:00:00, 10_UOV_0,560532
10358444,2013-05-05T23:00:00,2013-05-05T23:00:00, 01_HOOFD_4,560532
10358444,2013-05-05T23:00:00,2013-05-05T23:00:00, 10_UOV_0,560532
10358444,2013-05-05T23:00:00,2013-05-05T23:00:00, 10_UOV_1,560532
10358444,2013-05-05T23:00:00,2013-05-05T23:00:00, 01_HOOFD_4,560532
10358444,2013-05-05T23:00:00,2013-05-05T23:00:00, 11_AH_II_0,560532
10358444,2013-05-05T23:00:00,2013-05-05T23:00:00, 10_UOV_2,560532
10358444,2013-05-05T23:00:00,2013-05-05T23:00:00, 10_UOV_1,560532
10358444,2013-05-05T23:00:00,2013-05-12T23:00:00, 10_UOV_0,560532
10358444,2013-08-18T23:00:00,2013-08-18T23:00:00, 01_HOOFD_4,560532
10358444,2013-08-18T23:00:00,2013-08-18T23:00:00, 01_HOOFD_5,560532
10358444,2013-08-18T23:00:00,2013-08-18T23:00:00, 01_HOOFD_4,560532
10358444,2013-08-18T23:00:00,2013-08-18T23:00:00, 01_HOOFD_5,560532
10358444,2013-08-18T23:00:00,2013-08-18T23:00:00, 01_HOOFD_4,560532
10358444,2013-08-18T23:00:00,2013-08-18T23:00:00, 01_BB_7,560532
10358444,2013-08-18T23:00:00,2013-08-18T23:00:00, 01_HOOFD_4,560532
10358444,2013-08-18T23:00:00,2013-08-18T23:00:00, 01_BB_6,560532
10358444,2013-08-18T23:00:00,2013-08-18T23:00:00, 01_HOOFD_8,560532
10358444,2013-08-18T23:00:00,2013-08-18T23:00:00, 01_HOOFD_5,560532
10358444,2013-08-18T23:00:00,2013-08-18T23:00:00, 01_BB_7,560532
10358444,2013-08-18T23:00:00,2013-08-18T23:00:00, 01_BB_6,560532
10358444,2013-08-18T23:00:00,2013-08-18T23:00:00, 01_BB_7,560532
10358444,2013-08-19T07:54:20,2013-08-19T07:54:20, 01_HOOFD_4,560532
10358444,2013-08-19T08:12:15,2013-08-19T08:12:23, 01_HOOFD_5,560532
10358444,2013-08-19T08:12:43,2013-08-19T08:12:43, 01_HOOFD_4,560532
10358444,2013-08-19T08:13:16,2013-08-19T08:13:18, 01_HOOFD_5,560532
10358444,2013-08-19T08:13:29,2013-08-19T08:13:29, 01_BB_7,560532
10358444,2013-09-29T23:00:00,2013-09-29T23:00:00, 01_HOOFD_8,560532
11269753,2012-03-20T23:00:00,2012-03-27T10:39:21, 01_HOOFD_0,560532
11269753,2012-03-27T10:39:21,2012-03-27T10:39:21, 03_GBH_0,560532
11269753,2012-03-27T10:39:21,2012-03-27T10:39:21, 05_EIND_0,560532
11269753,2012-03-27T10:39:21,2012-03-27T10:39:27, 01_HOOFD_0,560532
11269753,2012-03-27T10:39:27,2012-03-27T10:39:27, 02_DRZ_0,560532
11269753,2012-03-27T10:39:31,2012-03-27T10:39:36, 04_BPT_0,560532
11269753,2012-03-27T10:44:19,2012-03-27T10:44:19, 01_HOOFD_0,560532
11269753,2012-03-27T10:44:20,2012-03-27T10:44:20, 01_HOOFD_1,560532
11269753,2012-03-27T10:44:20,2012-03-27T10:44:20, 06_VD_0,560532
11269753,2012-03-27T10:44:20,2012-03-27T10:44:20, 07_OPS_0,560532
11269753,2012-03-27T10:44:20,2012-03-27T10:44:20, 01_HOOFD_0,560532
11269753,2012-03-27T10:44:22,2012-03-27T10:44:23, 01_HOOFD_1,560532
11269753,2013-02-05T08:59:00,2013-02-05T08:59:00, 09_AWB45_0,560532
11269753,2013-02-05T08:59:01,2013-02-05T08:59:01, 01_HOOFD_2,560532
11269753,2013-02-05T08:59:01,2013-02-05T08:59:01, 01_HOOFD_1,560532
11269753,2013-02-05T08:59:01,2013-02-05T08:59:03, 01_HOOFD_2,560532
11269753,2013-02-05T08:59:04,2013-02-05T08:59:04, 01_HOOFD_1,560532
11269753,2013-02-05T08:59:04,2013-02-05T08:59:04, 09_AH_I_0,560532
11269753,2013-02-05T08:59:04,2013-02-05T08:59:04, 01_HOOFD_3,560532
11269753,2013-02-05T08:59:04,2013-02-05T08:59:04, 01_HOOFD_2,560532
11269753,2013-02-05T08:59:04,2013-02-05T08:59:04, 01_HOOFD_3,560532
11269753,2013-02-05T08:59:05,2013-02-05T08:59:08, 01_HOOFD_4,560532
11269753,2013-02-05T08:59:14,2013-02-05T08:59:14, 10_UOV_0,560532
11269753,2013-02-05T08:59:14,2013-02-05T08:59:14, 01_HOOFD_4,560532
11269753,2013-02-05T08:59:58,2013-02-05T10:39:08, 10_UOV_0,560532
11269753,2013-02-05T10:39:10,2013-02-05T10:39:10, 10_UOV_1,560532
11269753,2013-02-05T10:39:10,2013-02-10T23:00:00, 10_UOV_0,560532
11269753,2013-03-27T12:23:02,2013-03-27T12:23:03, 10_UOV_1,560532
11269753,2013-03-27T12:23:05,2013-03-27T12:23:05, 10_UOV_2,560532
11269753,2013-03-27T12:23:05,2013-03-27T12:23:05, 11_AH_II_0,560532
11269753,2013-03-27T12:23:06,2013-03-27T12:23:16, 01_HOOFD_4,560532
11269753,2013-03-27T12:31:16,2013-03-27T12:31:22, 01_HOOFD_5,560532
11269753,2013-03-27T12:31:26,2013-03-27T12:31:26, 01_BB_6,560532
11269753,2013-03-27T12:31:26,2013-03-27T12:31:36, 01_BB_7,560532
11269753,2013-03-27T12:31:37,2013-03-27T12:31:43, 01_HOOFD_4,560532
11269753,2013-03-27T12:31:45,2013-03-27T12:31:50, 01_HOOFD_5,560532
11269753,2013-03-27T12:31:54,2013-03-27T12:31:54, 01_BB_6,560532
11269753,2013-03-27T12:32:05,2013-03-27T12:32:05, 01_BB_7,560532
11269753,2013-03-27T12:32:22,2013-03-27T12:32:22, 01_HOOFD_8,560532
11269753,2013-03-28T23:00:00,2013-03-28T23:00:00, 01_HOOFD_5,560532
11269753,2013-03-28T23:00:00,2013-03-28T23:00:00, 01_HOOFD_4,560532
11269753,2013-03-28T23:00:00,2013-03-28T23:00:00, 01_HOOFD_5,560532
11269753,2013-03-28T23:00:00,2013-03-28T23:00:00, 01_HOOFD_4,560532
11269753,2013-04-04T23:00:00,2013-04-04T23:00:00, 01_HOOFD_5,560532
11269753,2013-05-20T23:00:00,2013-05-20T23:00:00, 01_HOOFD_8,560532
11666570,2012-03-29T13:09:20,2012-04-05T10:48:25, 01_HOOFD_0,560458
11666570,2012-05-23T23:00:00,2012-05-23T23:00:00, 01_HOOFD_4,560458
11666570,2012-05-23T23:00:00,2012-05-23T23:00:00, 01_HOOFD_5,560458
11666570,2012-05-23T23:00:00,2012-05-23T23:00:00, 01_HOOFD_4,560458
11666570,2012-05-23T23:00:00,2012-05-23T23:00:00, 01_HOOFD_5,560458
11666570,2012-07-05T23:00:00,2012-07-05T23:00:00, 01_HOOFD_8,560458
11666570,2012-07-05T23:00:00,2012-07-05T23:00:00, 01_BB_7,560458
11666570,2013-01-14T09:09:12,2013-01-14T09:09:12, 01_HOOFD_0,560458
11666570,2013-01-14T09:09:12,2013-01-14T09:09:12, 03_GBH_0,560458
11666570,2013-01-14T09:09:12,2013-01-14T09:09:12, 16_LGSV_0,560458
11666570,2013-01-14T09:09:12,2013-01-14T09:09:23, 01_HOOFD_0,560458
11666570,2013-01-14T09:09:24,2013-01-14T09:09:24, 02_DRZ_0,560458
11666570,2013-01-14T09:09:37,2013-01-14T09:09:37, 04_BPT_0,560458
11666570,2013-01-14T09:09:37,2013-01-14T09:09:43, 01_HOOFD_0,560458
