caseid,start_timestamp,end_timestamp,Activity,user
10061280,2014-01-05T23:00:00,2014-01-09T23:00:00, 01_HOOFD_0,8492512
10061280,2014-01-09T23:00:00,2014-01-09T23:00:00, 04_BPT_0,8492512
10061280,2014-01-09T23:00:00,2014-01-09T23:00:00, 02_DRZ_0,8492512
10061280,2014-01-09T23:00:00,2014-01-09T23:00:00, 01_HOOFD_0,8492512
10061280,2014-01-09T23:00:00,2014-01-09T23:00:00, 05_EIND_0,8492512
10061280,2014-01-09T23:00:00,2014-01-09T23:00:00, 03_GBH_0,8492512
10061280,2014-01-09T23:00:00,2014-01-09T23:00:00, 01_HOOFD_0,8492512
10061280,2014-01-09T23:00:00,2014-01-09T23:00:00, 16_LGSV_0,8492512
10061280,2014-01-10T08:12:04,2014-01-10T08:12:04, 01_HOOFD_0,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 99_NOCODE_0,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_1,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_2,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_4,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_3,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_4,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_1,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_3,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 14_VRIJ_0,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_1,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_2,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_4,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 13_CRD_0,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 11_AH_II_0,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_4,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_3,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 09_AH_I_0,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_3,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 08_AWB45_0,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_1,560604
10061280,2014-02-19T23:00:00,2014-02-19T23:00:00, 01_HOOFD_4,560604
10061280,2014-02-23T23:00:00,2014-02-23T23:00:00, 01_HOOFD_4,560602
